,BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
7319,1015793.0,12,west 31 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008320053.0,-73.986683,40.746838,105.0,3.0,7600.0,mn0501
7320,1015803.0,1255,broadway,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008330006.0,-73.988289,40.747703,105.0,3.0,7600.0,mn0501
7321,1015805.0,1250,broadway,10001,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008330011.0,-73.988018,40.747571,105.0,3.0,7600.0,mn0501
7322,1015806.0,38,west   32 street,10001,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008330018.0,-73.987253,40.747889,105.0,3.0,7600.0,mn0501
7323,1015807.0,35,west 31 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008330020.0,-73.987466,40.747189,105.0,3.0,7600.0,mn0501
7324,1015808.0,31,west   31 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008330022.0,-73.987329,40.747132,105.0,3.0,7600.0,mn0501
7325,1015808.0,31,west   31 street,10001,manhattan,active,1.0,nyc health department inspection,2022.0,0,0,0,2019.0,0,0.0,1008330022.0,-73.987329,40.747132,105.0,3.0,7600.0,mn0501
7326,1015808.0,31,west   31 street,10001,manhattan,active,1.0,nyc health department inspection,2022.0,0,0,0,2020.0,0,0.0,1008330022.0,-73.987329,40.747132,105.0,3.0,7600.0,mn0501
7327,1015809.0,25,west 31 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008330024.0,-73.987123,40.747044,105.0,3.0,7600.0,mn0501
7328,1015816.0,302,5 avenue,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008330038.0,-73.985856,40.746681,105.0,3.0,7600.0,mn0501
7329,1015824.0,6,west   32 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008330049.0,-73.986051,40.747381,105.0,3.0,7600.0,mn0501
7330,1015826.0,12,west 32 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008330052.0,-73.986278,40.747475,105.0,3.0,7600.0,mn0501
7331,1015827.0,16,west   32 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008330054.0,-73.986426,40.747541,105.0,3.0,7600.0,mn0501
7332,1015828.0,22,west   32 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008330057.0,-73.986654,40.747634,105.0,3.0,7600.0,mn0501
7333,1015832.0,34,west   32 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008330063.0,-73.987101,40.747826,105.0,3.0,7600.0,mn0501
7334,1015834.0,1271,broadway,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008330078.0,-73.988465,40.748296,105.0,3.0,7600.0,mn0501
7335,1015835.0,306,5 avenue,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008337501.0,-73.985784,40.746775,105.0,3.0,7600.0,mn0501
7336,1015843.0,43,west   32 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008340016.0,-73.98673,40.747686,105.0,4.0,7600.0,mn0501
7337,1015844.0,39,west 32 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008340019.0,-73.98665,40.747653,105.0,4.0,7600.0,mn0501
7338,1015846.0,34,west 33 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008340022.0,-73.986484,40.748364,105.0,4.0,7600.0,mn0501
7339,1015849.0,17,west   32 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008340029.0,-73.98621,40.747466,105.0,4.0,7600.0,mn0501
7340,1015850.0,11,west 32 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008340033.0,-73.986091,40.747414,105.0,4.0,7600.0,mn0501
7341,1015853.0,330,5 avenue,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008340048.0,-73.985239,40.747521,105.0,4.0,7600.0,mn0501
7342,1015855.0,42,west 33 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008340069.0,-73.987061,40.748606,105.0,4.0,7600.0,mn0501
7343,1015859.0,50,west 34 street,10001,manhattan,active,5.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008357501.0,-73.986773,40.74936,105.0,4.0,7600.0,mn0501
7344,1015862.0,350,5 avenue,10118,manhattan,active,7.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008350041.0,-73.98469,40.748276,105.0,4.0,7600.0,mn0501
7345,1015867.0,1328,broadway,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008367502.0,-73.987379,40.750316,105.0,4.0,7600.0,mn0501
7346,1015868.0,45,west 34 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008360007.0,-73.986693,40.749344,105.0,4.0,7600.0,mn0501
7347,1015873.0,17,west   34 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008360020.0,-73.98573,40.748938,105.0,4.0,7600.0,mn0501
7348,1015874.0,15,west   34 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008367501.0,-73.985611,40.748888,105.0,4.0,7600.0,mn0501
7349,1015877.0,362,fifth avenue,10001,manhattan,active,2.0,nyc health department inspection,2022.0,0,0,0,2019.0,0,0.0,1008360035.0,-73.984806,40.748715,105.0,4.0,7600.0,mn0501
7350,1015877.0,362,fifth avenue,10001,manhattan,active,2.0,nyc health department inspection,2022.0,0,0,0,2020.0,0,0.0,1008360035.0,-73.984806,40.748715,105.0,4.0,7600.0,mn0501
7351,1015877.0,362,fifth avenue,10001,manhattan,active,2.0,nyc health department inspection,2022.0,0,0,0,2021.0,0,0.0,1008360035.0,-73.984806,40.748715,105.0,4.0,7600.0,mn0501
7352,1015877.0,362,fifth avenue,10001,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008360035.0,-73.984806,40.748715,105.0,4.0,7600.0,mn0501
7353,1015878.0,366,fifth avenue,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008360043.0,-73.984243,40.748888,105.0,4.0,7600.0,mn0501
7354,1015888.0,45,west 35 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008370015.0,-73.985686,40.749788,105.0,4.0,8400.0,mn0502
7355,1015890.0,35,west 35 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008370020.0,-73.985426,40.749679,105.0,4.0,8400.0,mn0502
7356,1015891.0,29,west 35 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008370023.0,-73.985267,40.74961,105.0,4.0,8400.0,mn0502
7357,1015897.0,3,west 35 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008370036.0,-73.984585,40.749324,105.0,4.0,8400.0,mn0502
7358,1015899.0,384,fifth avenue,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008370045.0,-73.983827,40.749462,105.0,4.0,8400.0,mn0502
7359,1015900.0,390,fifth avenue,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008370048.0,-73.98408,40.749807,105.0,4.0,8400.0,mn0502
7360,1015901.0,45514,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008370052.0,-73.984069,40.749903,105.0,4.0,8400.0,mn0502
7361,1015902.0,16,west   36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008370056.0,-73.984365,40.750027,105.0,4.0,8400.0,mn0502
7362,1015903.0,20,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008370058.0,-73.984513,40.75009,105.0,4.0,8400.0,mn0502
7363,1015904.0,28,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008370062.0,-73.984809,40.750214,105.0,4.0,8400.0,mn0502
7364,1015916.0,70,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008377501.0,-73.986072,40.750744,105.0,4.0,8400.0,mn0502
7365,1015919.0,990,avenue of the americas,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008380001.0,-73.98526,40.751213,105.0,4.0,8400.0,mn0502
7366,1015920.0,65,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008380008.0,-73.985967,40.750719,105.0,4.0,8400.0,mn0502
7367,1015922.0,53,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008380012.0,-73.985798,40.750648,105.0,4.0,8400.0,mn0502
7368,1015923.0,45,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008380015.0,-73.985661,40.75059,105.0,4.0,8400.0,mn0502
7369,1015925.0,35,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008387503.0,-73.985487,40.750518,105.0,4.0,8400.0,mn0502
7370,1015926.0,29,west   36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008380024.0,-73.985386,40.750475,105.0,4.0,8400.0,mn0502
7371,1015927.0,25,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008380027.0,-73.98487,40.750258,105.0,4.0,8400.0,mn0502
7372,1015929.0,19,west   36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008380030.0,-73.984614,40.750151,105.0,4.0,8400.0,mn0502
7373,1015931.0,13,west   36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008380034.0,-73.984354,40.750041,105.0,4.0,8400.0,mn0502
7374,1015933.0,7,west   36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008380036.0,-73.984094,40.749934,105.0,4.0,8400.0,mn0502
7375,1015937.0,400,5 avenue,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008387501.0,-73.983409,40.750038,105.0,4.0,8400.0,mn0502
7376,1015938.0,404,5 avenue,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008380048.0,-73.983304,40.750183,105.0,4.0,8400.0,mn0502
7377,1015941.0,45514,west 37 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008380056.0,-73.983806,40.750598,105.0,4.0,8400.0,mn0502
7378,1015942.0,12,west   37 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008380058.0,-73.983899,40.750639,105.0,4.0,8400.0,mn0502
7379,1015945.0,20,west 37 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008380062.0,-73.984087,40.750716,105.0,4.0,8400.0,mn0502
7380,1015950.0,36,west 37 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008380070.0,-73.984462,40.750875,105.0,4.0,8400.0,mn0502
7381,1015951.0,40,west   37 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008380072.0,-73.984556,40.750916,105.0,4.0,8400.0,mn0502
7382,1015952.0,48,west 37 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008380076.0,-73.984744,40.750993,105.0,4.0,8400.0,mn0502
7383,1015958.0,49,west 37 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008390009.0,-73.984758,40.751018,105.0,4.0,8400.0,mn0502
7384,1015961.0,39,west 37 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008390016.0,-73.984527,40.750922,105.0,4.0,8400.0,mn0502
7385,1015962.0,37,west 37 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008390019.0,-73.98448,40.750903,105.0,4.0,8400.0,mn0502
7386,1015967.0,15,west 37 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008390029.0,-73.983975,40.750688,105.0,4.0,8400.0,mn0502
7387,1015973.0,22,west   38 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008390060.0,-73.983683,40.751355,105.0,4.0,8400.0,mn0502
7388,1015974.0,26,west 38 street,10018,manhattan,not active,0.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008390062.0,-73.983776,40.751394,105.0,4.0,8400.0,mn0502
7389,1015975.0,28,west 38 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008390063.0,-73.983823,40.751413,105.0,4.0,8400.0,mn0502
7390,1015981.0,42,west 38 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008390070.0,-73.984152,40.751553,105.0,4.0,8400.0,mn0502
7391,1015982.0,48,west 38 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008390073.0,-73.984293,40.751611,105.0,4.0,8400.0,mn0502
7392,1015995.0,39,west 38 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008400019.0,-73.984076,40.751539,105.0,4.0,8400.0,mn0502
7393,1015997.0,29,west   38 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008400023.0,-73.983845,40.751443,105.0,4.0,8400.0,mn0502
7394,1016000.0,21,west 38 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008400028.0,-73.983661,40.751364,105.0,4.0,8400.0,mn0502
7395,1016002.0,15,west   38 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008400031.0,-73.983524,40.751306,105.0,4.0,8400.0,mn0502
7396,1016006.0,16,west   39 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008400058.0,-73.983091,40.751912,105.0,4.0,8400.0,mn0502
7397,1016010.0,32,west 39 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008400066.0,-73.983466,40.752072,105.0,4.0,8400.0,mn0502
7398,1016014.0,42,west 39 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008400071.0,-73.983701,40.752171,105.0,4.0,8400.0,mn0502
7399,1016020.0,57,west   38 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008407501.0,-73.984491,40.751712,105.0,4.0,8400.0,mn0502
7400,1016034.0,1040,avenue of the americas,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008410001.0,-73.985411,40.753024,105.0,4.0,8400.0,mn0502
7401,1016035.0,55,west 39 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008410008.0,-73.983993,40.752313,105.0,4.0,8400.0,mn0502
7402,1016040.0,37,west   39 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008410018.0,-73.983578,40.752138,105.0,4.0,8400.0,mn0502
7403,1016047.0,452,5 avenue,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008410049.0,-73.982416,40.752335,105.0,4.0,8400.0,mn0502
7404,1016048.0,8,west   40 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008410054.0,-73.982289,40.752384,105.0,4.0,8400.0,mn0502
7405,1016053.0,24,west 40 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008417502.0,-73.982859,40.752626,105.0,4.0,8400.0,mn0502
7406,1016055.0,32,west 40 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008410069.0,-73.983148,40.752747,105.0,4.0,8400.0,mn0502
7407,1016058.0,58,west   40 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008410081.0,-73.984184,40.753183,105.0,4.0,8400.0,mn0502
7408,1016059.0,70,west   40 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008410085.0,-73.984379,40.753266,105.0,4.0,8400.0,mn0502
7409,1016060.0,80,west   40 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008410089.0,-73.984541,40.753334,105.0,4.0,8400.0,mn0502
7410,1016061.0,69,fifth avenue,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008427501.0,-73.993534,40.736104,105.0,2.0,5200.0,mn0501
7411,1016062.0,7,east   14 street,10003,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008420007.0,-73.993245,40.735859,105.0,2.0,5200.0,mn0501
7412,1016064.0,5,union square,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008420023.0,-73.991549,40.735453,105.0,2.0,5200.0,mn0501
7413,1016068.0,71,fifth avenue,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008420042.0,-73.993184,40.736584,105.0,2.0,5200.0,mn0501
7414,1016069.0,73,fifth avenue,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008437501.0,-73.993039,40.736782,105.0,2.0,5200.0,mn0501
7415,1016070.0,77,fifth avenue,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008430003.0,-73.992909,40.736963,105.0,2.0,5200.0,mn0501
7416,1016074.0,19,union square west,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008430020.0,-73.991098,40.736065,105.0,2.0,5200.0,mn0501
7417,1016079.0,79,5 avenue,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008430045.0,-73.992844,40.737051,105.0,2.0,5200.0,mn0501
7418,1016080.0,85,5 avenue,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008440001.0,-73.992581,40.737416,105.0,2.0,5200.0,mn0501
7419,1016081.0,89,5 avenue,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008440003.0,-73.992458,40.73758,105.0,2.0,5200.0,mn0501
7420,1016083.0,13,east 16 street,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008447503.0,-73.992199,40.737149,105.0,2.0,5200.0,mn0501
7421,1016084.0,17,east 16 street,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008440011.0,-73.992173,40.737138,105.0,2.0,5200.0,mn0501
7422,1016089.0,41,union square,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008440026.0,-73.990452,40.736976,105.0,2.0,5200.0,mn0501
7423,1016092.0,16 east,17 street,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008440033.0,-73.991282,40.737517,105.0,2.0,5200.0,mn0501
7424,1016093.0,14-16,east 17 street,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008440034.0,-73.991376,40.737558,105.0,2.0,5200.0,mn0501
7425,1016095.0,91,fifth avenue,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008440042.0,-73.992401,40.737663,105.0,2.0,5200.0,mn0501
7426,1016096.0,5,east   16 street,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008447501.0,-73.992307,40.737196,105.0,2.0,5200.0,mn0501
7427,1016110.0,101,fifth avenue,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008460002.0,-73.992036,40.738162,105.0,3.0,5200.0,mn0501
7428,1016128.0,860,broadway,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008460026.0,-73.99029,40.737232,105.0,2.0,5200.0,mn0501
7429,1016131.0,200,park avenue south,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008460033.0,-73.989305,40.736787,105.0,2.0,5200.0,mn0501
7430,1016132.0,220,park avenue south,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008460041.0,-73.988666,40.737061,105.0,2.0,5200.0,mn0501
7431,1016138.0,867,broadway,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008460060.0,-73.990207,40.737567,105.0,3.0,5200.0,mn0501
7432,1016144.0,105,5 avenue,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008460071.0,-73.99191,40.738335,105.0,3.0,5200.0,mn0501
7433,1016145.0,111,5 avenue,10003,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008470001.0,-73.99165,40.738692,105.0,3.0,5200.0,mn0501
7434,1016147.0,874,broadway,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008470024.0,-73.990087,40.737899,105.0,2.0,5200.0,mn0501
7435,1016148.0,37-41,east 18 street,10003,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1008470029.0,-73.989759,40.737652,105.0,2.0,5200.0,mn0501
